	ID	sentence	question	1	2	answer
243	244	참깨를 볶은 후, 힘을 가해 짰다.	결과	참기름이 완성되었다.	올리브유가 완성되었다.	1
244	245	경찰이 남성에게 수갑을 채웠다.	원인	남성은 범인이다.	남성은 무고한 시민이다.	1
245	246	공장에서 검은 연기가 나온다.	결과	공기가 탁해졌다.	공기가 맑아졌다.	1
246	247	여자는 공직에 출마하기로 결정했다.	결과	캠페인 관리자를 고용했다.	그녀가 법정에서 증언했다.	1
247	248	여자는 사격장에 갔다.	결과	여자는 총을 쐈다.	여자는 화살을 쐈다.	1
248	249	펜이 나오지 않는다.	원인	펜의 잉크가 다 닳았다.	새로 펜을 구입했다.	1
249	250	여자는 겨울을 좋아한다.	원인	여자는 스키를 잘 탄다.	여자는 수영을 잘 한다.	1
250	251	꽃을 말렸다.	결과	드라이플라워가 만들어졌다.	꽃이 싱싱해졌다.	2
251	252	하루종일 비가 내렸다.	결과	땅이 젖었다.	가뭄이 왔다.	1
252	253	선우가 자전거를 타고 내리막길을 내려왔다.	결과	자전거의 속도가 느려졌다.	자전거의 속도가 빨라졌다.	2
253	254	신발이 작아졌다.	결과	새로운 신발을 샀다.	발이 커졌다.	1
254	255	뜨개질을 시작했다.	결과	털실이 엉켰다.	털실로 모자를 떴다.	2
255	256	휴대폰에 충전기를 연결했다.	원인	휴대폰 배터리가 완전히 충전되었다.	휴대폰 배터리가 다 닳았다.	2
256	257	월급이 올랐다.	원인	승진을 했다.	취업 준비중이다.	1
257	258	그릇 설거지를 하지 않았다.	결과	그릇에서 냄새가 난다.	음식을 많이 먹었다.	1
258	259	안경 렌즈가 두껍다.	원인	시력이 좋다.	시력이 나쁘다.	2
259	260	겨울에 창문을 열어두었다.	결과	방 안이 따뜻해졌다.	방 안이 추워졌다.	2
260	261	다른 사람과 부딪혔다.	결과	들고 있던 커피를 쏟았다.	감사 인사를 했다.	1
261	262	그 배우는 몸에 있던 문신을 모두 지웠다.	원인	그녀는 문신을 몹시 좋아했다.	감독이 그녀에게 문신을 모두 지우라고 요구했다.	2
262	263	남자가 사진에 두 번 절을 했다.	원인	남자는 사진관에 있다.	남자는 장례식장에 있다.	2
263	264	스카이다이버가 안전하게 착륙했다.	원인	스카이다이버가 달리는 차에서 뛰어내렸다.	스카이다이버가 낙하산을 펼쳤다.	2
264	265	안경이 더러워졌다.	결과	안경닦이로 안경을 닦았다.	안경테가 부러졌다.	1
265	266	여자가 디자인한 옷이 가게에 진열되었다.	원인	여자는 화가이다.	여자는 디자이너이다.	2
266	267	가족들은 아버지를 위한 축하파티를 준비했다.	원인	아버지가 회사에서 잘리셨다.	아버지가 승진하셨다.	2
267	268	튜브에 공기를 채운다.	결과	튜브가 점점 헐렁해진다.	튜브가 점점 빵빵해진다.	2
268	269	보이스피싱 전화를 받았다.	원인	보안을 철저히 지켰다.	개인정보가 침해되었다.	2
269	270	직원들이 야근을 하고 있다.	원인	회사에 남아있는 직원이 없다.	회사 일이 바쁘다.	2
270	271	입 안에서 단맛이 느껴졌다.	원인	소금을 혀에 가져다 댔다.	설탕을 혀에 가져다 댔다.	2
271	272	영화표를 예매했다	원인	영화의 예고편이 흥미로웠다.	영화의 줄거리가 지루해 보였다.	1
272	273	첼로를 연주했다.	원인	오늘은 오케스트라 공연이다.	오늘은 논문 제출일이다.	1
273	274	택시를 타고 서둘러 공항에 갔다.	원인	늦잠을 자서 집에서 늦게 출발했다.	예상보다 빠른 시간에 집에서 출발했다.	1
274	275	강아지의 털을 깎았다.	원인	강이지의 털이 짧다.	강아지의 털이 길다.	2
275	276	의자가 삐걱거렸다.	원인	남자가 의자를 사무실로 가지고 갔다.	남자가 의자를 책상 가까이로 옮겼다	1
276	277	여자가 손수건으로 눈가를 문질렀다.	원인	여자는 졸리다.	여자가 눈물을 흘렸다.	2
277	278	남자가 담배를 끊었다.	결과	남자가 더 건강해졌다.	남자가 더 일찍 일어나게 되었다.	1
278	279	수성펜으로 글씨를 쓴 종이에 물을 흘렸다.	결과	글씨가 번졌다.	글씨는 번지지 않는다.	1
279	280	세탁소에 옷을 맡겼다.	결과	옷이 깨끗해졌다.	옷이 더러워졌다.	1
280	281	카메라 전원이 종료되었다.	원인	카메라 배터리가 다 닳았다.	카메라 렌즈를 교체했다.	1
281	282	책상 밑으로 몸을 숨겼다.	원인	지진이 일어났다.	홍수가 일어났다.	1
282	283	여자가 박자에 맞춰 즐겁게 춤을 췄다.	원인	여자는 신나는 노래를 듣고 있다.	여자는 슬픈 노래를 듣고 있다.	1
283	284	여성이 화가가 되었다.	원인	여성은 그림을 잘 그린다.	여성은 그림에 재능이 없다.	1
284	285	여자가 토론 동아리에 들었다.	결과	여자가 컴퓨터를 배웠다.	여자가 말하기 스킬을 배웠다.	2
285	286	시장이 재선에 성공하였다.	원인	시장이 공약을 잘 이행하였다.	시장이 공약을 잘 이행하지 않았다.	1
286	287	여성은 수면제를 처방받았다.	원인	여성은 비염이 있다.	여성은 불면증이 있다.	2
287	288	텀블러에서 물이 샜다.	결과	가방이 다 젖었다.	가방이 다 말랐다.	1
288	289	여자는 시끄러워 잠에 들지 못했다.	결과	여자는 이어플러그를 꼈다.	여자는 안대를 착용했다.	1
289	290	바닥이 꽁꽁 얼었다.	원인	날씨가 춥다.	날씨가 덥다.	1
290	291	민수는 연지에게 매너 있게 보이고 싶었다.	결과	민수는 연지를 위해 차 문을 열어주었다.	민수는 연지를 비난했다.	1
291	292	남자가 죽도를 팔았다.	결과	남자가 돈을 벌었다.	남자가 돈을 잃었다.	1
292	293	가족들이 연인에게 축복을 보냈다.	원인	연인이 결별했다.	연인이 아이를 가졌다고 발표했다.	2
293	294	카페에 텀블러를 가져갔다.	결과	일회용품을 사용했다.	텀블러에 음료를 담았다.	2
294	295	여자는 손가락에 테이핑을 했다.	원인	여자는 운동선수다.	여자는 사진작가다.	1
295	296	술을 많이 마셨다.	결과	야근을 한다.	술에 매우 취했다.	2
296	297	드라이기로 머리를 말렸다.	결과	머리의 색이 변했다.	머리가 건조해졌다.	2
297	298	보일러를 작동시켰다.	결과	바닥이 차가워졌다.	바닥이 따듯해졌다.	2
298	299	나라의 경제가 불황이다.	결과	많은 사람들이 실직했다.	많은 사람들이 몸이 아프다.	1
299	300	통금시간이 곧이다.	결과	여유롭게 걸어갔다.	서둘러 귀가했다.	2
300	301	벽지에 곰팡이가 생겼다.	결과	벽지를 새로 도배했다.	벽지에 그림을 그렸다.	1
301	302	우비를 입었다.	원인	비가 왔다.	해가 쨍쨍했다.	1
302	303	사전이 너덜너덜하다.	원인	그 학생이 사전을 자주 펼쳐보았다.	그 학생이 사전을 보지 않는다.	1
303	304	폭우로 정전이 되었다.	결과	마을 전체가 어두워졌다.	마을 전체가 밝아졌다.	1
304	305	남성은 땀을 많이 흘렸다.	결과	남성은 샤워를 했다.	남성은 운동을 했다.	1
305	306	그 남자는 머리에 왁스를 발랐다.	원인	그 남자는 생머리를 좋아한다.	그 남자는 머리를 세워 고정하고 싶다.	2
306	307	동상에 걸렸다.	결과	피부가 말랑해졌다.	피부가 괴사했다.	2
307	308	민지는 스페인어를 할 줄 모른다.	원인	민지는 스페인어를 배운 적이 없다.	민지는 스페인으로 여행을 다녀 왔다.	1
308	309	여자는 남편의 주치의에게 감사함을 느꼈다.	원인	남편의 병이 완치되었다.	여자가 암 진단을 받았다.	1
309	310	잠옷을 세탁했다.	결과	잠옷이 깨끗해졌다.	잠옷에 얼룩이 묻었다.	1
310	311	납치범들이 인질을 풀어주었다.	원인	납치범들이 몸값을 받았다.	납치범들은 탈옥했다.	1
311	312	음식점에서 남은 고기를 싸왔다.	원인	고기를 다 먹지 못했다.	고기를 다 먹었다.	1
312	313	남자가 사기를 당했다.	결과	남자가 고소를 취하했다.	남자가 고소했다.	2
313	314	도자기에 유약을 발랐다.	결과	도자기에서 광택이 난다.	도자기가 흐물흐물해졌다.	1
314	315	안경을 맞췄다.	결과	시력이 좋지 않다.	시력이 좋아졌다.	1
315	316	남자가 큰 소리로 소리쳤다.	원인	옆사람이 귀를 막았다.	옆사람이 잠에 들었다.	1
316	317	여자가 세정제로 손을 닦았다.	원인	여성은 바깥에 나갔다 왔다.	여성은 하루종일 집에 있었다.	1
317	318	자전거를 타다가 넘어졌을 때 크게 다쳤다.	원인	자전거를 얼마 전에 수리받았다.	무릎 보호대와 헬멧을 착용하지 않았다.	2
318	319	2층 창문에서 뛰어내렸다.	결과	다리가 부러졌다.	다리가 다 나았다.	1
319	320	무선마이크의 배터리가 다 닳았다.	결과	마이크에서 소리가 울려퍼진다.	마이크에서 소리가 울려퍼지지 않는다.	2
320	321	남자는 새로운 책을 발간했다.	결과	남자는 베스트셀러 작가가 되었다.	남자는 서점에 일자리를 얻었다.	1
321	322	아이는 젓가락질에 서툴렀다.	결과	아이는 반찬을 제대로 집지 못했다.	아이는 반찬을 잘 집었다.	1
322	323	건물이 무너졌다.	결과	많은 사상자가 발생했다.	건물을 완공했다.	1
323	324	심판이 호루라기를 불었다.	원인	경기 시간이 종료되었다.	관중들이 환호한다.	1
324	325	자몽청을 끓는 물에 넣었다.	결과	자몽차가 되었다.	자몽청을 담갔다.	1
325	326	남자가 무좀약을 발랐다.	원인	남자의 발이 괴사했다.	남자가 무좀에 걸렸다.	2
326	327	야구 동호회에 가입했다.	결과	매주 야구를 한다.	매주 암벽등반을 한다.	1
327	328	방에 있는 옷장에 공간이 부족하다.	결과	옷장을 버렸다.	옷장에 있는 옷을 정리했다.	2
328	329	태풍이 불기 시작했다.	결과	비행기가 결항되었다.	비행기가 착륙했다.	1
329	330	달리기 대회에서 2등을 했다.	결과	금메달을 받았다.	은메달을 받았다.	2
330	331	여자가 연구를 다시 시작했다.	원인	여자가 연구 지원을 받았다.	여자가 연구 지원을 한 푼도 받지 못했다.	1
331	332	독감 예방주사를 맞았다.	결과	독감에 걸리지 않았다.	독감이 나았다.	1
332	333	남자는 물을 무서워한다.	결과	남자는 어릴 때 강에 빠진 적이 있다.	남자는 물놀이를 좋아한다.	1
333	334	남자가 경찰의 눈을 피한다.	원인	남자는 무언가 잘못한 일이 있다.	남자는 안과 의사다.	1
334	335	범죄자가 피해자에게 총을 겨누었다.	결과	범죄자가 총을 내려 놓았다.	피해자가 손을 들었다.	2
335	336	옥수수에서 김이 났다.	원인	옥수수를 수확했다.	옥수수를 쪘다.	2
336	337	여자의 코가 막혔다.	원인	여자가 웃었다.	여자가 울었다.	2
337	338	열사병에 걸렸다.	원인	추운 곳에서 오래 활동했다.	더운 곳에서 오래 활동했다.	2
338	339	한 선수가 공을 잡았다.	원인	그 선수의 동료가 선수에게 공을 패스했다.	상대편 선수가 공을 빼앗았다.	1
339	340	남자가 체포되었다.	원인	남자는 범죄를 저질렀다.	남자는 범죄를 막았다.	1
340	341	발이 시리다.	결과	양말을 신는다.	장갑을 착용한다.	2
341	342	박물관에 갔다.	결과	문화재를 감상했다.	오케스트라 공연을 감상했다.	1
342	343	알람이 크게 울렸다.	결과	여자가 잠에서 깼다.	여자가 잠에 들었다.	1
343	344	감자를 높은 온도의 기름에 튀겼다.	결과	감자칩이 완성되었다.	감자찜이 완성되었다.	1
344	345	그들은 약혼식을 올렸다.	원인	그들은 어제 파혼했다.	그들은 결혼하기로 약속했다.	2
345	346	커피를 더 차갑게 마시고 싶다.	결과	커피를 오븐에 넣는다.	커피를 냉장고에 넣는다.	2
346	347	남자는 치통때문에 잠에 들지 못했다.	결과	치과 예약을 했다.	치과에 가지 못했다.	1
347	348	눈이 계속해서 간지럽다.	결과	안과를 간다.	치과를 간다.	1
348	349	교통사고가 났다.	결과	장래희망이 경찰이다.	경찰에 신고했다.	2
349	350	퍼즐판을 뒤집었다.	결과	퍼즐조각을 다 맞췄다.	퍼즐조각이 쏟아진다.	2
350	351	세차를 했다.	결과	차가 더러워졌다.	차가 깨끗해졌다.	2
351	352	은행에서 예금 이자를 받았다.	원인	은행에서 대출을 했다.	은행에 예금을 했다.	2
352	353	모기에 물렸다.	결과	간지러워서 긁는다.	깨끗이 씻는다.	1
353	354	우산이 뒤집혔다.	원인	바람이 세게 불었다.	눈이 그쳤다.	1
354	355	남자가 대마초에 중독되었다.	원인	남자가 몇번이고 대마초를 피웠다.	남자가 중독재활센터에 다녔다.	1
355	356	남편은 아내를 속인 것에 죄책감을 느꼈다.	결과	남편은 자신의 불륜을 아내에게 고백했다.	남편은 아내를 불륜으로 고소했다.	1
356	357	유리컵을 깨뜨렸다.	결과	유리 조각을 치웠다.	종이컵을 버렸다.	1
357	358	아이들은 영화를 볼 수 없었다.	원인	영화표가 모두 매진되었다.	영화관에 제 시간에 도착했다.	1
358	359	고양이가 노트북에 딸기주스를 엎었다.	결과	노트북이 깨끗해졌다.	노트북이 망가졌다.	2
359	360	채영이의 언니가 학사모를 썼다.	원인	채영이의 언니가 입학한다.	채영이의 언니가 졸업한다.	2
360	361	여자가 이어폰을 꼈다.	원인	여자는 음질에 예민했다.	여자가 주변 소음에 예민했다.	2
361	362	배가 거친 풍랑을 만났다.	결과	배가 안전히 목적지에 도착했다.	배가 예상치 못한 곳에 도착했다.	2
362	363	친구가 그리워서 편지를 썼다	원인	친구를 만났는데 기분이 안 좋아 보였다	친구가 멀리 유학을 떠났다	2
363	364	환자가 혼수상태에 빠졌다.	원인	환자는 정신적 고통을 호소했다.	환자는 뇌에 손상을 입었다.	2
364	365	쓰나미가 발생했다.	원인	바다 근처에 비가 많이 내렸다.	바다 근처에서 지진이 발생했다.	2
365	366	여성의 목소리가 무대에 크게 울려퍼졌다.	원인	여성이 마이크를 사용했다.	여성이 관중들에게 속삭였다.	1
366	367	분수에 동전을 던졌다.	결과	동전이 반으로 쪼개졌다.	동전이 바닥에 가라 앉았다.	2
367	368	전선에서 연기와 불꽃이 난다.	원인	전선을 콘센트에서 분리했다.	전선에 물기가 닿았다.	2
368	369	새로 나온 영화의 영화표가 매진되었다.	원인	영화가 영화평론가로부터 극찬을 받았다.	영화가 영화평론가로부터 혹평을 받았다.	1
369	370	부모가 아이의 다리에 연고를 바른다.	원인	아이의 다리에 털이 났다.	아이의 다리에 상처가 났다.	2
370	371	우유에 유산균을 번식시켜 발효시켰다.	결과	우유가 따뜻해졌다.	요구르트가 완성되었다.	2
371	372	지갑이 두둑하다.	원인	책을 많이 샀다.	지폐를 많이 채워 넣었다.	2
372	373	욕조에 뜨거운 물을 받아둔 채로 오랫동안 두었다.	결과	욕조의 물이 하수구로 다 빠져 나갔다.	욕조에 있는 물이 식었다.	2
